doc_type,company,sentence,word count
news,nestle,"Ghana Red Cross Society in collaboration with its partners, will continue to aid deprived communities through provision of safe water and education to help improve livelihoods in deprived communities.",29
news,nestle,"This Nestle-Red Cross GhanaWash Project contributes to the United Nations Sustainable Development Goal 6- Clean Water and Sanitation for all.In other endeavors, Nestle and the Red Cross Society have supported the government with Covid-19 relief efforts, this includes clinical equipment, food for the less privileged, deployment of 250 handwashing stations and education in selected communities.",55
news,nestle,"CHEP, the supply chain solutions company, has announced a two-year contract renewal plus increased business with Nestle Middle East & North Africa (Mena) to replace traditional white exchange pallets with a CHEP managed pallet pooling solution throughout the region.",39
news,nestle,"The switch from white wood to CHEP pooled pallets is expected to streamline Nestle 's supply chain, while reducing cost and driving sustainability benefits mainly reducing de- forestation and less CO2 emissions, a statement said.",35
news,nestle,Nestle is the world's largest food and beverage company.,9
news,nestle,"With its regional head office located in the UAE, Nestle operates 25 factories in 19 countries across Mena.",18
news,nestle,"The Nestle product portfolio in the region currently exceeds 60 brands in a wide range of categories: dairy and infant nutrition, bottled water, chocolate and confectionery, coffee creamers, breakfast cereals, culinary products and pet food, among others.",37
news,nestle,"Stefano Crotti, Nestle Head of Logistics Mena, said: For Nestle , the Middle East and North Africa means growth with sustainable operations, talent and innovation.",25
news,nestle,"Improvements in service to customers, quality and cost have been important drivers to switch from white pallet exchange to CHEP, as well as the strategic fit of CHEP being our recognised partner across our supply chain.",36
news,nestle,"Furthermore, the sustainability advantage that is built into the CHEP's 'share and reuse' business model is important to contribute to a circular economy and in meeting Nestle 's commitment for Zero net emissions by 2050.",35
news,nestle,"Marco Salort, CHEP Mena Commercial Director, said: Nestle is a key strategic global customer for CHEP.",16
news,nestle,We share a vision of the future based on sustainability and responsibility towards our environment.,15
news,nestle,We at CHEP understand that our customers are an extension of our activity and consider them to be part of our company.,22
news,nestle,"We have collaborated very openly to successfully develop a long-term model built around service excellence, cost efficiencies, process standardisation and sustainability.",21
news,nestle,The Mena agreement provides a clear framework under which we can continue to partner together to build ongoing efficiencies and value.,21
news,nestle,Nestle (NESN.SW) said Monday its Australian division collaborated with other companies on the development of the country's first soft plastic food wrapper made with recycled content.,26
news,nestle,"The recycled packaging prototype for chocolate bar KitKat was developed jointly with CurbCycle, iQ Renew, Licella, Viva Energy Australia, LyondellBasell, REDcycle, Taghleef Industries and Amcor.",25
news,nestle,The development supports Nestle 's commitment to cut its use of virgin plastics by one-third by 2025.,17
news,nestle,The Swiss consumer goods company's shares gained marginally on Monday's close.,11
news,nestle,Nestle UK and Ireland has announced a new partnership with Fife-based recycling firm Yes Recycling to process plastics.,18
news,nestle,"Nestle , Yes Recyclings first investor, has provided a pre-investment of 1.65 million towards its plastic recycling plant in Fife which will turn flexible plastics, typically used in food packaging, into building materials.",33
news,nestle,"The multi-million pound plant will have the capability to take 15,000 tonnes of this plastic when it opens.",18
news,nestle,"It will produce an alternative to plywood to be used in construction, retail spaces and the agriculture industry.",18
news,nestle,The pre-investment has been managed by Ecosurety on behalf of Nestle through the forward sale of Packaging Recovery Notes (PRNs) that will be supplied to Nestle when the plastic recycling plant is in operation.,34
