doc_type,company,sentence,word count
news,ford-motor,processes will capture materials and production scrap at an on-site materials collection center to sort and route materials for recycling or processing either at the plant or at off-site facilities once the plant is operational.,35
news,ford-motor,"Ford is collaborating with Redwood Materials, a leading battery materials company, to make electric vehicles more sustainable and affordable for Americans by localizing the supply chain network, creating recycling options for scrap and vehicles, and ramping up lithium-ion recycling.",39
news,ford-motor,Ford believes battery recycling is essential for the success of an electrified future and has the potential to offer significant economic benefits as well as help solve for battery recycling.,30
news,ford-motor,"BlueOvalSK battery park Joining the Ford electric manufacturing revolution is a planned $5.8 billion, 1,500-acre BlueOvalSK battery manufacturing campus in Glendale, Ky., which is targeted to open in 2025.",29
news,ford-motor,Twin co-located plants will be capable of producing up to 43 gigawatt hours each for a total of 86 gigawatt hours annually.,22
news,ford-motor,"Together, these American-made batteries will power next-generation electric Ford and Lincoln vehicles.",12
news,ford-motor,"Bringing 5,000 new jobs to Kentucky, BlueOvalSK Battery Park will be centrally located to support Ford's North American assembly plants' footprint.",21
news,ford-motor,"We thank Ford Motor Company and SK Innovation for their investment in Team Kentucky, said Kentucky Gov.",17
news,ford-motor,Andy Beshear.,2
news,ford-motor,This is the single largest investment in the history of our state and this project solidifies our leadership role in the future of the automotive manufacturing industry.,27
news,ford-motor,"It will transform our economy, creating a better Kentucky, with more opportunities, for our families for generations.",17
news,ford-motor,Our economy is on fire - or maybe it's electric.,10
news,ford-motor,Our time is now.,4
news,ford-motor,Our future is now.,4
news,ford-motor,Technician investments in Texas and the US Ford is also investing $90 million in Texas alone as part of a $525 million total investment across the US during the next five years to 'transform America's auto technician industry'.,38
news,ford-motor,The investment will go toward job training and career readiness initiatives for the current and next generation of technicians.,19
news,ford-motor,These programs aim to develop highly skilled technicians and will support Ford's growing portfolio of connected electric vehicles.,18
news,ford-motor,Ford announces huge US investment for batteries and EVs with SK,11
news,henkel,Henkel and Cyclos-HTP Institute have formed a strategic partnership to enhance recyclability of packaging and consumer goods.,17
news,henkel,"CHI specializes in the classification, assessment and certification of recyclability of packaging and goods.",14
news,henkel,"According to Henkel, this partnership brings together two vital components of the packaging and consumer goods value chainadhesives and coatings and downstream recycling expertise.",24
news,henkel,"By working together, both companies make the creation of sustainable packaging and consumer goods solutions as accessible and simplified as possible for all stakeholders along the value chain.",28
news,henkel,Henkel said the partnership will give customers a more comprehensive and aligned service offering through the combined know-how of the two companies.,22
news,henkel,"The partnership includes access to in-house testing and certification, joint material science R&D as well as consultation on sustainable packaging design.",21
news,henkel,This is in line with Henkels strategy for a holistic approach to sustainability and circular economy across the entire packaging and consumer goods value chain.,25
news,henkel,"As a leader in bonding, sealing and coating, we see it as our responsibility to drive sustainability both upstream and downstream across the value chain, says Csaba Szendrei, corporate senior vice president and global head of Henkels Packaging and Consumer Goods Division.",42
news,henkel,This important partnership with CHI is laying the cornerstone for our vision of a 360-degree packaging and consumer goods competence center.,21
news,henkel,It also allows us to accelerate our development cycles and integrate recyclability assessment even earlier in the design process.,19
news,henkel,"Established in 2014, CHI is one of Europes leading and most recognized independent institutes for recyclability testing and certification.",19
news,henkel,"Building on their broadly accepted CHI-standards, it will continue to act as a neutral testing and certification body, offering its services to a larger base, according to CHI.",28
news,henkel,Recycling is an important element in the sustainable use of resources.,11
news,henkel,"Its viability must be tested early in the design process to produce the desired outcome at the end of a package or products life, explained CHI Managing Director Dr. Joachim Christiani.",31
news,henkel,Our strategic partnership with Henkel is an important milestone to make this an attainable reality for the entire value chain.,20
news,henkel,We are looking forward to embarking on this journey with Henkel to make a lasting impact on sustainability for packaging and consumer goods.,23
news,henkel,Henkel Expands Recycling Efforts in Sustainable Home Care and Personal Care Packaging,12
news,henkel,"D sseldorf, Germany: Henkel AG & Company has issued the following press release: Successfully creating sustainable and recyclable packaging starts during the design phase: The right choice of adhesive significantly influences what can be done with the package at the end of its primary use.",45
news,henkel,"With its RE range of adhesives and coatings designed for recycling, Henkel enables packaging to go beyond current functionalities to create flexible packaging that has recyclability built in .",29
news,henkel,Products in this range must fulfill stringent external testing requirements for sustainability.,12
news,henkel,"The use of certified adhesives according to recognized test protocols is extremely important, as there are differences in the recycled materials in terms of their processability as well as their physical properties, says Guilherme Fernandes, Senior Manager Product Development Polyurethanes for Henkel Packaging Adhesives.",44
